name,state_abbr,degree_type,cash_monitoring,pred_degree_type,highest_degree,type_school,ST_FIPS,REGION,LOCALE,hbcu,pbi,annhi,tribal,AANAPII,his,nanti,men_only,women_only,admission_rate,sat_avg,distance_only,netprice_lowincome,tuit_fte,inexp_fte,avg_fac_salary,pct_ft_fac,pct_pell,C150_POOLED,age_entry,first_gen,med_fam_inc,pct_grad_degree,pct_domestic,median_hh_income,poverty_rate,unemployment_rate
Saint Elizabeth College of Nursing,NY,2,0,2,2,2,36,2,13,0,0,0,0,0,0,0,0,0,0.666666667,NULL,0,NULL,10642,14839,8468,0.9412,0.4516,0.5,26.87078652,0.413580247,41528.5,6.869999886,94.91999817,50240.7,9.210000038,3.75
St. John Fisher University,NY,3,0,3,4,2,36,2,21,0,0,0,0,0,0,0,0,0,0.710963455,1196,0,18657,20095,11267,9282,1,0.2755,0.7239,21.10694444,0.252199414,73191.5,10.72999954,93.69000244,63735.93,6.800000191,3.460000038
St Paul's School of Nursing-Staten Island,NY,2,0,2,2,3,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,26755,13558,4358,5668,0.1531,0.4638,0.4194,27.59724951,0.5374677,21739,9.729999542,79.94000244,75932.39,8.130000114,3.549999952
St. John's University-New York,NY,3,0,3,4,2,36,2,11,0,0,0,0,1,0,0,0,0,0.851424465,1210,0,22830,21580,12630,12559,0.4415,0.2259,0.6643,19.70123502,0.316455696,50604.5,10.22000027,69.59999847,69749.7,10.30000019,3.980000019
Sullivan County Community College,NY,2,0,2,2,1,36,2,42,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10286,1656,6438,6230,0.3333,0.3,0.2714,22.2759901,0.497592295,23113,7.590000153,76.84999847,47731.93,18.15999985,6.03000021
SUNY College of Technology at Alfred,NY,2,0,2,3,1,36,2,33,0,0,0,0,0,0,0,0,0,0.820936639,NULL,0,13912,3779,11695,6051,0.6911,0.4884,0.5598,20.99409449,0.332752613,42370,8.350000381,94.44999695,55015.93,8.75,4.050000191
SUNY College of Technology at Canton,NY,3,0,3,3,1,36,2,33,0,0,0,0,0,0,0,0,0,0.952087912,1078,0,8613,4447,9892,7190,0.5867,0.5144,0.3931,22.4854321,0.369809203,35630,7.900000095,91.93000031,48556.69,12.22000027,4.889999866
SUNY College of Technology at Delhi,NY,2,0,3,4,1,36,2,33,0,0,0,0,0,0,0,0,0,0.884083045,NULL,0,13365,4791,12198,6496,0.6318,0.4679,0.4409,21.98293839,0.378656555,35710,9.550000191,86.90000153,58633.06,10.76000023,4.389999866
SUNY College of Agriculture and Technology at Cobleskill,NY,3,0,3,3,1,36,2,32,0,0,0,0,0,0,0,0,0,0.810077519,1064,0,13143,4673,12246,6900,0.5799,0.4767,0.4406,20.54410818,0.328976035,42165,9.890000343,90.59999847,60485.06,8.399999619,3.99000001
Farmingdale State College,NY,3,0,3,4,1,36,2,21,0,0,0,0,1,1,0,0,0,0.72508935,1106,0,1976,5717,9933,8696,0.3279,0.3308,0.5333,22.48599523,0.397044004,40461.5,10.64000034,80.94999695,86057.23,6.139999866,3.079999924
SUNY Morrisville,NY,2,0,2,3,1,36,2,42,0,0,0,0,0,0,0,0,0,0.808444319,NULL,0,14918,4692,14851,6865,0.694,0.5708,0.3796,21.30787476,0.350614645,37974,8.319999695,90.27999878,55475.93,10.30000019,4.21999979
SUNY at Albany,NY,3,0,3,4,1,36,2,13,0,0,0,0,0,0,0,0,0,0.679896544,1190,0,13418,6972,13360,10238,0.5888,0.398,0.6564,20.61114551,0.300894266,43412,12.14999962,85.61000061,70013.16,8.100000381,3.650000095
Binghamton University,NY,3,0,3,4,1,36,2,22,0,0,0,0,0,0,0,0,0,0.441529861,1398,0,12347,7813,11473,10386,0.7224,0.2658,0.8278,20.23463446,0.248382625,61401,12.84000015,79.84999847,71392.67,8.779999733,3.450000048
University at Buffalo,NY,3,0,3,4,1,36,2,21,0,0,0,0,0,0,0,0,0,0.700878049,1276,0,16195,9062,15003,11018,0.6605,0.3172,0.7444,20.66963198,0.280619112,46678,11.17000008,88.44000244,63949.26,8.25,3.890000105
Stony Brook University,NY,3,0,3,4,1,36,2,21,0,0,0,0,0,0,0,0,0,0.480580024,1393,0,12193,9750,18659,12966,0.6194,0.3596,0.7697,21.16012187,0.361408882,36504.5,11.23999977,73.88999939,76205.23,9.020000458,3.559999943
SUNY College of Environmental Science and Forestry,NY,3,0,3,4,1,36,2,12,0,0,0,0,0,0,0,0,0,0.653197158,NULL,0,13928,5885,22101,9259,0.7216,0.268,0.7681,20.92445055,0.204255319,68412,10.97000027,92.08999634,63414.84,7.380000114,3.539999962
SUNY Polytechnic Institute,NY,3,0,3,4,1,36,2,22,0,0,0,0,0,0,0,0,0,0.7725242,1229,0,5752,6160,13367,10020,0.4962,0.3921,0.5951,22.76504298,0.305241521,46601,8.109999657,92.45999908,53376.47,9.619999886,3.809999943
SUNY Brockport,NY,3,0,3,4,1,36,2,31,0,0,0,0,0,0,0,0,0,0.764487179,1147,0,11890,5798,11998,7965,0.6095,0.3783,0.6447,22.23783629,0.31529559,43518.5,9.56000042,93.51000214,61824.2,7.090000153,3.650000095
SUNY Buffalo State University,NY,3,0,3,4,1,36,2,11,0,0,0,0,0,0,0,0,0,0.845401012,1045,0,7669,4702,12199,8324,0.503,0.5467,0.408,21.23453237,0.340175953,32331,9.329999924,91.33999634,55484,10.48999977,4.460000038
SUNY Cortland,NY,3,0,3,4,1,36,2,32,0,0,0,0,0,0,0,0,0,0.604991243,1169,0,12704,5658,10032,7073,0.5694,0.2948,0.661,20.38111561,0.270909697,72219,11.06000042,91.91000366,68027.03,6.550000191,3.339999914
SUNY at Fredonia,NY,3,0,3,4,1,36,2,32,0,0,0,0,0,0,0,0,0,0.907455013,1197,0,11625,4326,12891,7571,0.5605,0.4041,0.6223,20.0985315,0.228167592,59673,9.789999962,94.15000153,60720.74,6.929999828,3.569999933
SUNY College at Geneseo,NY,3,0,3,4,1,36,2,32,0,0,0,0,0,0,0,0,0,0.738547732,1250,0,12954,4932,11633,8169,0.6297,0.2543,0.7708,19.83483936,0.186387435,77511,12.17000008,91.25,69095.17,6.329999924,3.380000114
State University of New York at New Paltz,NY,3,0,3,4,1,36,2,21,0,0,0,0,0,0,0,0,0,0.461384394,1243,0,11755,5307,12048,7659,0.5275,0.3408,0.746,21.02847508,0.316942149,48878,11.89999962,85.19000244,72171.58,8.149999619,3.690000057
SUNY Oneonta,NY,3,0,3,4,1,36,2,33,0,0,0,0,0,0,0,0,0,0.696076459,NULL,0,12787,4542,9746,7228,0.594,0.3389,0.7479,20.09214619,0.257740586,72278,10.89999962,90.66999817,67183.32,7.059999943,3.710000038
State University of New York at Oswego,NY,3,0,3,4,1,36,2,32,0,0,0,0,0,0,0,0,0,0.796466158,1182,0,9788,5427,11036,7530,0.6475,0.4123,0.6562,20.69086909,0.278181818,50004.5,9.300000191,92.26999664,60525.69,8.170000076,4.050000191
SUNY College at Potsdam,NY,3,0,3,4,1,36,2,33,0,0,0,0,0,0,0,0,0,0.813333333,NULL,0,10492,4412,15377,6823,0.7449,0.4694,0.5006,20.45768025,0.341148886,40619,8.970000267,93.23999786,56041.37,9.079999924,4.079999924
SUNY at Purchase College,NY,3,0,3,4,1,36,2,21,0,0,0,0,0,1,0,0,0,0.754138868,1242,0,15570,5778,15095,7772,0.4067,0.3619,0.6242,21.07367829,0.24137931,49814.5,13.64000034,80.91999817,76919.71,8.479999542,3.589999914
SUNY College of Optometry,NY,3,0,4,4,1,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,31653,59479,11341,0.609,NULL,NULL,24.40909091,PrivacySuppressed,2618.5,13.43000031,71.19999695,75449.19,9.06000042,3.579999924
SUNY College at Old Westbury,NY,3,0,3,4,1,36,2,21,0,0,0,0,1,1,0,0,0,0.765662259,1165,0,4000,4563,10676,9375,0.4203,0.4739,0.4849,23.1072295,0.393885949,30996,10.02000046,73.13999939,73417.13,11.02000046,4.28000021
SUNY College at Plattsburgh,NY,3,0,3,4,1,36,2,32,0,0,0,0,0,0,0,0,0,0.679637606,1154,0,11119,5614,11850,7480,0.6093,0.3874,0.6603,21.07505155,0.313716614,50769,10.26000023,90.52999878,61507.99,8.300000191,3.769999981
SUNY Downstate Health Sciences University,NY,3,0,3,4,1,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,23426,52442,12461,0.779,0.1337,NULL,29.01219512,0.379146919,25374.5,11.72999954,63.59999847,63618.17,13.78999996,4.690000057
Empire State University,NY,3,0,3,4,1,36,2,23,0,0,0,0,0,0,0,0,0,NULL,NULL,0,10217,6725,8170,7831,0.2451,0.3086,0.2551,33.39723281,0.450552088,26758,9.850000381,87.41999817,59452.57,10.09000015,4.110000134
SUNY Maritime College,NY,3,0,3,4,1,36,2,11,0,0,0,0,0,0,0,0,0,0.740522325,1201,0,14774,7673,15962,8112,0.7069,0.2164,0.7292,20.3945946,0.214828897,85119,12.89999962,82.55000305,80060.6,6.949999809,3.180000067
Upstate Medical University,NY,3,0,3,4,1,36,2,12,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,25790,68503,6894,0.7349,0.3073,NULL,26.37692308,0.35042735,35952,10.06000042,90.45999908,56534.38,9.670000076,3.960000038
Swedish Institute a College of Health Sciences,NY,2,0,2,2,3,36,2,11,0,0,0,0,0,0,0,0,0,NULL,NULL,0,31169,28101,11160,5569,0.6794,0.3346,0.5775,30.58840864,0.526970954,13629.5,13.64000034,66.06999969,62353.69,15.02999973,4.949999809
Syracuse University,NY,3,0,3,4,2,36,2,12,0,0,0,0,0,0,0,0,0,0.59193085,1328,0,17473,28796,17299,12287,0.691,0.1692,0.8281,20.15134403,0.188679245,78436,14.07999992,86.41999817,75289.41,7.550000191,3.349999905
